original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
"Eine Möglichkeit, das Mobilitätsverhalten zu ändern, ist die Aktion Autofasten der katholischen und evangelischen Kirche.","Eine Möglichkeit, das Mobilitäts-Verhalten zu ändern, ist die Aktion Autofasten. Diese Aktion führen die katholische und evangelische Kirche durch.","Eine Möglichkeit, dass weniger Menschen mit dem Auto fahren, ist die Aktion Autofasten. Diese Aktion wird von der katholischen und von der evangelischen Kirche organisiert.",1.735033921,2.0239412037,Disco Llama8B,uid_lhapa_5443,r2_pid_lhapa456956
Am Sonntag ist ein Mann von Frankreich aus über den Ärmelkanal nach England geflogen.,Am Sonntag kam ein Mann aus Frankreich über den Ärmel-Kanal nach England. Er benutzte sein Flugzeug dafür.,"Am Sonntag ist ein Mann von Frankreich nach England geflogen. Er flog mit einem Flugzeug über den Ärmelkanal. Der Ärmelkanal ist ein Meer, das England von Frankreich trennt.",3.2197850621,1.8587003368,Llama8B,uid_apa_3353,r2_pid_apa1417610
"Restaurants, Hotels und Schulen werden wahrscheinlich bis Mitte Mai geschlossen bleiben.","Daher werden die Hotels, Restaurants und Schulen bis Mitte Mai geschlossen bleiben.","Restaurants, Hotels und Schulen bleiben wahrscheinlich noch bis Mitte Mai geschlossen.",5.2379431576,2.3058953637,Disco Llama8B,uid_apa_4068,r2_pid_apa209948
In Oberösterreich und der Steiermark beginnen die Semesterferien erst nächsten Freitag.,In Steiermark und Oberösterreich beginnen die Semester-Ferien erst am Freitag.,In Oberösterreich und in der Steiermark fangen die Semesterferien erst am nächsten Freitag an.,2.7061899296,2.4275795035,Llama8B,uid_apa_3950,r2_pid_apa1458925
Sieben Minuten später führte ein weiterer Rapid-Eckball zum Ausgleich.,7 Minuten später erzielte Rapid den Ausgleich. Er führte einen Eck-Ball in den Strafraum ein.,"Sieben Minuten später erzielten die Rapid-Spieler wieder ein Tor. So wurden sie gleich wieder gleich. Das heißt, das Spiel war ausgeglichen.",3.0885840334,3.7802696233,Llama8B,uid_lhapa_8281,r2_pid_lhapa1804317
Der Härtefall-Fonds soll jetzt bis Mitte März verlängert werden.,Der Härtefall-Fonds soll bis Mitte März weitergehen.,Der Härtefall-Fonds läuft jetzt bis Mitte März.,2.6061717348,2.672123743,LeoLM Mistral 7B,uid_apa_507,r2_pid_apa890490
Die Republikaner werden im August formell Trump zu ihrem Präsidentschaftskandidaten küren.,Die Republikaner werden im August Trump als Kandidaten für die Präsidentschaft küren.,Im August wird Donald Trump zum Kandidaten der Republikaner erklärt.,2.8109833281,3.8250411405,LeoLM Mistral 7B,uid_lhapa_829,r2_pid_lhapa1198666
"Im Juni ist die Inflation in Österreich im Jahresabstand auf 1,6 Prozent gefallen.","Im Juni ist die Inflation in Österreich auf 1,6 Prozent gesunken.","Im Juni ist die Inflation in Österreich im Vergleich zum Vorjahr auf 1,6 Prozent gesunken.",2.1072423229,1.9851010466,Disco Llama8B,uid_lhapa_9541,r2_pid_lhapa599154
Einige Fußball-Mannschaften sind schon für die Europa League qualifiziert.,"Von einigen Fußball-Mannschaften weiß man schon, dass sie in der nächsten Europa League spielen.",Einige Fußball-Vereine haben die Teilnahme in der Europa League schon sicher.,3.3135817758,3.486958853,Disco Llama8B,uid_apa_3108,r2_pid_apa142906
Aschbacher trat am Samstag von ihrem Amt zurück.,Aschbacher ist am Samstag zurückgetreten.,Am Samstag trat Aschbacher von ihrem Posten zurück.,3.6889219836,2.559585066,Disco Llama8B,uid_apa_3846,r2_pid_apa193799
Am Montag startete die Sonde in Süd-Indien mit einer Rakete.,Am Montag startete man diese Sonde mit einer Rakete in Süd-Indien.,Am Montag flog die Raumsonde von Indien mit einer Rakete ab.,3.0754087397,3.9466171903,LeoLM Mistral 7B,uid_apa_4444,r2_pid_apa857957
Es soll im September auf dem kaum erforschten Südpol des Mondes auftreffen.,"Im September soll es auf dem Mond landen. Dabei soll es auf einem Teil des Mondes landen, der noch kaum erforscht ist.",Das Sonde soll im September in dem noch kaum erforschten Süden vom Mond auftreffen.,2.8850576006,4.995908292,Disco Llama8B,uid_lhapa_8221,r2_pid_lhapa551771
In Paris erinnert man sich an die Opfer der Terror-Anschläge.,In Paris erinnert man sich an die Terror-Opfer.,In Paris gedenkt man der Opfer von den Terror-Anschlägen.,3.1334646448,2.6802901828,LeoLM Mistral 7B,uid_apa_3577,r2_pid_apa795056
"Wenn jemand neu in ein fremdes Land kommt, dann integriert er sich, indem er zum Beispiel die Sprache lernt.","Wenn jemand in ein fremdes Land zieht, dann muss er die Sprache und die Menschen in dem Land kennen lernen. Das nennt man sich integrieren.","Neue Menschen in einem Land integrieren sich zum Beispiel, wenn sie die Sprache lernen.",2.5140954893,3.1985174081,Disco Llama8B,uid_apa_4650,r2_pid_apa251186
Alles andere würde unseren Rechtsstaat und unsere Demokratie infrage stellen.,Alles andere würde unseren Rechtsstaat und die Demokratie in Frage stellen.,Alles andere wäre eine Gefahr für unseren Rechtsstaat und unsere Demokratie.,3.2005858769,2.7309283893,Disco Llama8B,uid_lhapa_1133,r2_pid_lhapa312998
Mit den Katalanen hatte der 32-Jährige erneut und zum bereits zehnten Mal die spanische Meisterschaft gewonnen.,Zum zehnten Mal in Folge gewann er mit den Katalanen die spanische Meisterschaft.,Mit den Katalanen gewann der 32-Jährige nun schon zum 10. Mal die spanische Meisterschaft.,2.3107648711,1.867422223,Disco Llama8B,uid_lhapa_8345,r2_pid_lhapa556495
Integrations- und Frauenministerin Susanne Raab (ÖVP) tritt der Hetzkampagne gegen die neue Justizministerin Alma Zadic (Grüne) entgegen.,"Integrations-Ministerin Susanne Raab ist bei dieser Hetzkampagne gegen. Sie ist die Frauenministerin von Österreich. Sie möchte auch, dass die Hetzkampagne gegen Alma Zadic aufhört.",Integrations-Ministerin Susanne Raab (ÖVP) spricht sich dagegen aus. Sie ist auch Frauen-Ministerin.,2.6494602137,2.0466539907,Llama8B,uid_lhapa_6189,r2_pid_lhapa1731702
49 Fußgängerinnen und Fußgänger sind im vergangenen Jahr bei Verkehrsunfällen ums Leben gekommen.,Im vergangenen Jahr starben 49 Fußgängerinnen und Fußgänger bei Verkehrs-Unfällen.,49 Fußgänger und Fußgängerinnen sind im vergangenen Jahr bei Unfällen im Straßen-Verkehr gestorben.,2.2227320578,2.212211221,LeoLM Mistral 7B,uid_lhapa_5279,r2_pid_lhapa1085593
"Wenn Boris Johnson die Wahl gewinnt, dann will er den Brexit endlich durchführen.","Wenn Boris Johnson dann die Wahl gewinnt, dann will er den Brexit endlich machen.","Wenn Johnson die Wahl gewinnt, soll der Brexit kommen.",2.0890073967,3.244067407,LeoLM Mistral 7B,uid_apa_341,r2_pid_apa782128
Denn die Regierungsparteien SPÖ und NEOS verfügen nur über 54 Sitze.,Die Regierungsparteien haben nämlich nur 54 Sitze.,Die Regierungsparteien SPÖ und NEOS haben zusammen nur 54 Sitze.,2.9025604537,2.49666251,LeoLM Mistral 7B,uid_lhapa_10157,r2_pid_lhapa933206
In Österreich hat es im letzten Jahr weniger Raucher gegeben.,Im letzten Jahr haben in Österreich weniger Menschen geraucht.,In Österreich rauchen immer weniger Menschen.,2.2330106087,3.7360196039,Disco Llama8B,uid_apa_384,r2_pid_apa193268
Solche Versteigerungen finden in sogenannten Auktions-Häusern statt.,Die Versteigerungen finden in Auktions-Häusern statt.,In sogenannten Auktions-Häusern werden solche Versteigerungen durchgeführt.,2.5230177611,2.4935641172,LeoLM Mistral 7B,uid_apa_3017,r2_pid_apa755320
"Durch den starken Regen standen Keller und Garagen unter Wasser, Straßen mussten gesperrt werden.",Durch den starken Regen wurden viele Straßen überflutet. Viele Keller und Garagen waren voll Wasser. Straßen mussten gesperrt werden.,Der Regen war sehr stark. Deshalb wurden Straßen gesperrt. Keller und Garagen waren unter Wasser.,2.3664842674,2.5822512459,Llama8B,uid_apa_193,r2_pid_apa1326722
"Dies habe London der EU mitgeteilt, sagte ein EU-Sprecher am Donnerstag in Brüssel.",Diese Meldung gab ein Sprecher der EU am Donnerstag in Brüssel bekannt. London erzählte es der EU.,London hat das der EU mitgeteilt. Das sagte ein EU-Sprecher in Brüssel.,2.9376838126,2.0490986074,Llama8B,uid_lhapa_6888,r2_pid_lhapa1758157
Österreich liegt bei bargeldlosen Zahlungen EU-weit auf Rang 14 und weltweit auf Platz 21 von 58 Ländern.,In Europa liegt Österreich beim Bezahlen ohne Bargeld auf Platz 14. Im Weltmaßstab liegt Österreich sogar auf Platz 21 von insgesamt 58 Ländern.,Österreich liegt EU-weit im Ranking bei den bargeldlosen Zahlungen auf Platz 14. In weltweiter Hinsicht liegt Österreich auf Platz 21 von insgesamt 58 Ländern.,2.454637172,2.4228028767,LeoLM Mistral 7B,uid_lhapa_5427,r2_pid_lhapa1092377
"Die grünen Plastikmatten liegen, der Skilift fährt: Auf einer Müllverbrennungsanlage in Kopenhagen ist alles bereit für die erste Abfahrt.","Die Plastik-Matte und der Skilift sind bereit. Sie liegen auf einer Müll-Verbrennungs-Anlage in Kopenhagen. Das heißt, dass dort bald der erste Abfahrt stattfindet.",Der erste Ski-Lift fährt. Die grünen Plastikmatten liegen bereit. Es geht auf die Müll-Verbrennungs-Anlage in Kopenhagen. Dort sind alles bereit für die erste Abfahrt.,2.517581147,2.3665237197,Llama8B,uid_lhapa_6162,r2_pid_lhapa1730858
"Die Amerikaner mussten Steuern an Großbritannien bezahlen, aber sie durften politisch nicht mitreden.",Die Amerikaner mussten Steuern an Großbritannien bezahlen. Sie durften aber nicht bei den politischen Entscheidungen mitreden.,"Die Amerikaner zahlten Steuern, aber sie durften politisch nicht mitreden.",2.2021318966,2.7046530985,LeoLM Mistral 7B,uid_apa_4064,r2_pid_apa829658
Hollywood-Veteranin Glenn Close holte den Golden Globe als beste Schauspielerin in dem Filmdrama The Wife.,Die Schauspielerin Glenn Close bekam den Preis als beste Schauspielerin in dem Film The Wife. The Wife ist ein Filmdrama.,"Glenn Close wurde als beste Schauspielerin für ihre Rolle in dem Film ""The Wife"" mit einem Golden Globe ausgezeichnet.",2.119765963,2.5005695832,Disco Llama8B,uid_lhapa_1332,r2_pid_lhapa321089
Biden wird gegen den jetzigen Amtsinhaber US-Präsident Donald Trump von den Republikanern antreten.,Biden tritt gegen den bisherigen US-Präsidenten Donald Trump an. Trump ist von den Republikanern.,Der frühere Vize-Präsident Biden wird gegen den amtierenden US-Präsidenten Donald Trump von den Republikanern antreten.,3.4556708848,2.3930323349,LeoLM Mistral 7B,uid_apa_3736,r2_pid_apa805676
Sophia und Maximilian waren 2018 die beliebtesten Vornamen für Neugeborene in Wien.,2018 waren der beliebteste Vornamen in Wien: Maximilian und Sophia.,In Wien hießen im Jahr 2018 die meisten Neugeborenen Sophia und Maximilian.,3.1998904058,2.4477677229,Llama8B,uid_lhapa_8728,r2_pid_lhapa1818985
Eine Verbindung mit dem Terroranschlag in Wien gibt es laut Staatsanwaltschaft nicht.,"Die Behörden gehen davon aus, dass der Anschlag nicht mit dem Terror-Anschlag in Wien zusammenhängt.",Es gibt keine Verbindung zum Terroranschlag in Wien. Das sagte die Wiener Staatsanwaltschaft.,2.7937049431,2.5698680646,Disco Llama8B,uid_lhapa_9242,r2_pid_lhapa588285
Peter Handke ist 76 Jahre alt und stammt aus Kärnten.,Handke ist 76 Jahre alt und kommt aus Kärnten in Österreich.,Peter Handke ist 76 Jahre alt. Er kommt aus dem Bundesland Kärnten.,2.852575134,2.3327088771,Disco Llama8B,uid_apa_3516,r2_pid_apa170809
Im Konflikt zwischen den USA und dem Iran standen die Zeichen nach den gezielten Militärschlägen vorerst auf Entspannung.,Nach den gezielten Schlägen stehen die Zeichen zwischen dem Iran und den USA aber auf Entspannung.,Nach den US-Militärschlägen gegen den Iran stehen die Zeichen auf Entspannung.,2.9314309811,2.3735362298,Disco Llama8B,uid_lhapa_7901,r2_pid_lhapa541299
"Davon seien keine Fehlberatungen bekannt, man sei sehr vorsichtig vorgegangen und habe die Patienten im Zweifel immer an die höhere Versorgungsstufe vermittelt.",Von diesen Fehlberatungen ist keine bekannt. Man ist immer vorsichtig gewesen.,Nur wenige Patienten bekamen eine schlechte Beratung. Man hat die Patienten vorsichtig vermittelt.,5.1721764173,4.593646574,LeoLM Mistral 7B,uid_lhapa_2230,r2_pid_lhapa980539
Die Fußballmannschaft Red Bull Salzburg hat den ÖFB-Cup gewonnen.,Red Bull Salzburg hat den ÖFB-Cup in Österreich gewonnen. Es ist ein Fußball-Wettbewerb.,Der Fußball-Club Red Bull Salzburg hat das Finale des ÖFB-Cup gewonnen.,3.4720262551,2.8819967769,Disco Llama8B,uid_apa_3648,r2_pid_apa179536
Grund dafür sind vor allem Hitze und Trockenheit.,Dafür gibt es vor allem 2 Gründe: Hitze und Trockenheit.,Der Grund ist vor allem die Hitze und der wenige Regen.,2.7586873375,3.9676467807,Disco Llama8B,uid_apa_795,r2_pid_apa288116
Aber der Zug durchtrennte die Verbindung zwischen Anhänger und Lkw.,Durch den Zug wurde die Verbindung zwischen dem Anhänger und dem Lkw durchtrennt.,Aber der Zug riss den Lkw von dem Anhänger ab.,2.4354035827,4.8445188208,Disco Llama8B,uid_lhapa_5343,r2_pid_lhapa453066
Die Zeichnung war stark verschmutzt und wurde durch Zufall entdeckt.,Die Zeichnung war stark verdreckt. Sie wurde nur durch Zufall entdeckt.,Die Zeichnung war stark verschmutzt und wurde nur zufällig gefunden.,2.4041159716,2.5001365687,Llama8B,uid_apa_3660,r2_pid_apa1439248
Vor allem seit Beginn der Koalition der Parteien ÖVP und FPÖ seien direkte Angriffe auf Medien häufiger geworden.,Direkte Angriffe auf Medien seien nun häufiger. Das gilt vor allem seit der Koalition zwischen den Parteien ÖVP und FPÖ.,Vor allem seit der Koalition der Parteien ÖVP und FPÖ haben Medien immer öfter direkt Angriffe.,2.2555272816,3.4595742857,Llama8B,uid_lhapa_8156,r2_pid_lhapa1800510
Dort gab es immer wieder heftigen Streit zwischen einem Lehrer und einigen Schülern.,Dort kam es immer wieder zu Streit zwischen Schülern und einem Lehrer.,Dort gab es immer wieder Ärger zwischen einem Lehrer und ein paar Schülern.,2.8527511993,2.6406788936,Disco Llama8B,uid_apa_145,r2_pid_apa31582
Vor der Corona-Krise sind die Menschen wieder öfter mit Nachtzügen gefahren.,Vor der Corona-Krise sind wieder mehr Menschen mit Nacht-Zügen gefahren.,Vor der Corona-Krise ist man auch mehr mit Nacht-Zügen gereist.,3.0674435497,3.6088020317,LeoLM Mistral 7B,uid_apa_875,r2_pid_apa918066
In der Apotheke muss man die E-Card aber nicht einsetzen.,In der Apotheke braucht man die E-Card aber nicht.,Dafür muss man in der Apotheke aber die E-Card nicht verwenden.,2.4446594607,3.5488142599,Disco Llama8B,uid_apa_596,r2_pid_apa273735
"Am stärksten betroffen waren der Pinzgau, der Pongau und der Tennengau.","Betroffen waren dabei der Pinzgau, der Pongau und der Tennengau.",Am stärksten betroffen waren das Pinzgau und der Pongau. Aber auch der Tennengau litt sehr.,2.7753686447,2.889720734,Llama8B,uid_lhapa_5547,r2_pid_lhapa1709337
Die vergangenen vier Jahre sind die vier heißesten seit Beginn der Wetteraufzeichnungen gewesen.,Die letzten vier Jahre waren die heißesten seit dem Beginn der Wetter-Aufzeichnungen.,Die vergangenen 4 Jahre waren sehr heiß. Es war so heiß wie schon seit Beginn der Wetter-Aufzeichnungen nicht mehr.,2.3818224006,2.4709323952,Disco Llama8B,uid_lhapa_526,r2_pid_lhapa449225
Am Donnerstag sprach Kurz mit den NEOS.,Am Donnerstag hat Kurz auch mit den NEOS gesprochen.,Am Donnerstag traf Kurz mit der NEOS-Partei zusammen.,2.3779896888,2.9523156249,Disco Llama8B,uid_apa_3671,r2_pid_apa181590
Aber die Wiener wollen nicht auf die Tiere verzichten.,Aber die Wiener wollen auf ihre Tiere nicht verzichten.,Die Menschen in Wien wollen die Tiere aber nicht aufgeben.,4.1712436404,3.7515290685,Disco Llama8B,uid_apa_3490,r2_pid_apa169409
"Ziel sei es, die Gesundheit und Sicherheit der reisenden Angestellten der Teams und der Fans zu gewährleisten.","Das Ziel ist, die Gesundheit und Sicherheit von den reisenden Team-Angestellten und den Fans zu gewährleisten.","Das Ziel ist es, dass alle reisenden Angestellten und Fans in Sicherheit sind.",2.1306929053,3.2230892497,Disco Llama8B,uid_lhapa_10102,r2_pid_lhapa306368
An manchen Schulen startet die Vorbereitung für den Abschluss erst später.,An manchen Schulen geht die Vorbereitung für den Abschluss erst später los.,"Es gibt Schulen, an denen die Vorbereitung erst später beginnt.",2.5802260867,4.4902255659,LeoLM Mistral 7B,uid_apa_3994,r2_pid_apa825562
In Myanmar werden viele Jadesteine abgebaut.,In Myanmar gibt es sehr viel Jadestein.,In Myanmar werden viele Jade-Steine abgebaut.,4.0983323958,2.4480240178,Disco Llama8B,uid_apa_81,r2_pid_apa289508
Das Gebiet um den Vulkan ist ein Naturpark und beliebt bei vielen Touristen.,Das Gebiet rund um den Vulkan ist beliebt bei vielen Touristen. Es ist ein Naturpark.,Viele Touristen besuchen die Vulkan-Region. Das Gebiet ist auch ein Naturpark.,2.8365370657,4.0109224553,Llama8B,uid_lhapa_5487,r2_pid_lhapa1706520
Ausgenommen sind nur Veranstaltungen in beruflicher Ausübung und Begräbnisse.,Ausgenommen sind nur Veranstaltungen im Beruf und Begräbnisse.,"Ausgenommen sind nur Begräbnisse und Veranstaltungen, bei denen man beruflich tätig ist.",2.4463974093,2.3995428578,LeoLM Mistral 7B,uid_lhapa_5364,r2_pid_lhapa1089774
"Strache hat aber immer behauptet, dass sein Hauptwohnsitz in Wien ist.","Strache sagte aber immer, dass sein Haupt-Wohn-Sitz in Wien ist.","Strache hat aber gesagt, dass sein Haupt-Wohnsitz in Wien ist.",2.7258666438,2.5905588561,Disco Llama8B,uid_apa_4708,r2_pid_apa254692
"Obwohl die Salzburger schon 0:3 hinten waren, schossen sie noch 3 Tore.","Obwohl die Salzburger schon 0:3 hinten lagen, gelangen ihnen noch 3 Tore.",Die Salzburger machten 3 Tore. Davor waren sie schon 3 Tore hinten. Es stand 0:3 gegen sie.,1.8856842805,3.4251913801,Disco Llama8B,uid_apa_74,r2_pid_apa284082
Die Befragung soll über das Internet stattfinden.,Die Umfrage soll online durchgeführt werden.,Die Befragung findet übers Internet statt.,4.4538235416,4.5687353841,LeoLM Mistral 7B,uid_apa_4876,r2_pid_apa888587
Jetzt gehen die Musiker wieder auf Tour und spielen auf der ganzen Welt Konzerte.,Die Musiker gehen jetzt wieder auf Tour. Sie spielen in vielen Ländern in der ganzen Welt. Dort spielen sie große Konzerte.,Die Musiker gehen jetzt wieder auf Tour und spielen Konzerte. Dafür reisen sie in die ganze Welt.,2.6781048551,3.1117490807,Llama8B,uid_apa_1595,r2_pid_apa1306190
Am Dienstag sind in Österreich 2 Kinder von Hunden gebissen und dabei schwer verletzt worden.,Am Dienstag sind in Österreich 2 Kinder durch Hunde schwer verletzt worden.,Am Dienstag wurden 2 Kinder von Hunden schwer verletzt.,2.5786998116,2.9899193272,LeoLM Mistral 7B,uid_apa_760,r2_pid_apa908867
Laut den Österreichischen Lotterien ist dies der siebente Sechsfachjackpot in der Lotto-Geschichte.,Dieser ist der 7. Sechsfachjackpot in der Geschichte der Lotto-Spiele in Österreich.,Dies war der siebente Sechsfach-Jackpot in der Lotto-Geschichte in Österreich.,2.7744987345,2.1044761588,Disco Llama8B,uid_lhapa_7823,r2_pid_lhapa538764
Großbritannien will aus der EU austreten.,Großbritannien will die EU verlassen.,Aber die Briten wollen aus der EU austreten.,4.2352496671,5.7001032017,LeoLM Mistral 7B,uid_apa_736,r2_pid_apa907172
Barrierefreie Klos werden weiterhin kostenlos zugänglich sein und müssen mit einem eigenen Schlüssel geöffnet werden.,Barrierefreie Toiletten werden gratis bleiben. Nur muss man sie dann mit einem Schlüssel aufsperren.,"Barrierefreie Klos sind die Klos, die man mit dem Roll-Stuhl erreichen kann. Diese Klos bleiben auch weiterhin kostenlos zugänglich. Aber man muss einen Schlüssel drehen, um sie zu öffnen.",4.1917550859,2.4285313991,Llama8B,uid_lhapa_8055,r2_pid_lhapa1797277
"Am Sonntag hatte die griechische Polizei schwere Wasserwerfer und Tränengas eingesetzt, um die Migranten am Übertritt zu hindern.",Am Sonntag hatte die Polizei in Griechenland schwere Wasser-Werfer und Tränengas gegen die Migranten verwendet.,"Am Sonntag hat die griechische Polizei schwere Wasserwerfer eingesetzt, um die Migranten zu stoppen. Auch Tränengas wurde eingesetzt.",1.9915260675,1.8685386014,Disco Llama8B,uid_lhapa_1366,r2_pid_lhapa322253
"Bisher haben es nur die USA geschafft, Rover auf dem Mars fahren zu lassen.",Auf dem Mars konnten bisher nur die USA Rovers fahren lassen.,In der Vergangenheit ist es nur den Amerikanern gelungen Rover auf dem Mars fahren zu lassen.,3.8844999531,3.1385442824,Disco Llama8B,uid_apa_4226,r2_pid_apa220186
"Wenn Deutsche aus Österreich wieder nach Deutschland einreisen, müssen sie dann 14 Tage in Quarantäne.","Aber alle Deutsche müssen jetzt wieder 14 Tage in Quarantäne, wenn sie von Österreich nach Deutschland zurückkehren.","Wenn Deutsche von Österreich nach Deutschland zurück kommen, müssen sie dann 14 Tage in Quarantäne bleiben.",4.4962913496,2.7434615153,Disco Llama8B,uid_apa_4746,r2_pid_apa257418
Die stärksten Winde hatten am Dienstag mehr als 100 km/h.,Am Dienstag hatten die stärksten Winde bis zu 100 km/h. Das heißt sie waren ziemlich stark.,Am Dienstag waren die Winde besonders stark. Sie hatten mehr als 100 km/h.,3.98436054,2.8331942186,Llama8B,uid_apa_859,r2_pid_apa1545248
Erstes Todesopfer durch Corona-Virus in Österreich.,In Österreich ist das erste Corona-Todesopfer zu verzeichnen.,Erstmals ist in Österreich ein Mensch am Corona-Virus gestorben.,3.2228988435,2.2842807595,Disco Llama8B,uid_apa_3863,r2_pid_apa194882
Trump und Kim wollen sich Mittwoch und Donnerstag in Hanoi treffen.,Trump und Kim treffen sich Mittwoch und Donnerstag in Hanoi in Vietnam.,Donald Trump wird Mittwoch und Donnerstag in Hanoi in Vietnam sein. Er will sich dort mit dem Nordkorea-Führer Kim Jong-un treffen.,2.1281239378,2.4288051742,Disco Llama8B,uid_lhapa_7962,r2_pid_lhapa543531
Außerdem wird es voraussichtlich bis September nicht regnen.,Außerdem wird es wahrscheinlich bis September nicht regnen.,Außerdem wird es voraussichtlich noch nicht regnen. Das geht bis September.,3.4545824676,3.1745677527,Llama8B,uid_apa_3545,r2_pid_apa1431447
"Bis 1977, dem Jahr, in dem Goscinny im Alter von 51 Jahren starb, veröffentlichte das Duo mehr als 20 Alben.",Bis zum Tod von Goscinny veröffentlichten die beiden mehr als 20 Alben. Er starb im Jahr 1977.,Das Duo veröffentlichte viele Bücher. Es erschienen bis 1977 mehr als 20 Bücher von Asterix und Obelix. Goscinny starb im Jahr 1977 im Alter von 51 Jahren.,2.7087071663,2.2194543054,Llama8B,uid_lhapa_3057,r2_pid_lhapa1628780
Zahlreiche Feuerwehren mussten in ganz Österreich ausrücken.,Viele Feuerwehren wurden in Österreich zu Einsätzen gerufen.,Zahlreiche Feuerwehren waren in ganz Österreich in Aktion.,3.1053432562,3.3422050583,Disco Llama8B,uid_apa_1622,r2_pid_apa45738
Er möchte aber auf jeden Fall ein bisschen tanzen.,Aber er möchte definitiv etwas tanzen.,Aber auf jeden Fall will er ein bisschen tanzen.,12.6136379527,5.0562564701,LeoLM Mistral 7B,uid_apa_573,r2_pid_apa895217
In den USA wurde ein Mops mit den Corona-Virus infiziert.,In den USA ist ein Hund am Corona-Virus erkrankt. Es ist ein Mops.,Ein Mops in den USA hat sich mit dem Corona-Virus angesteckt.,3.105525769,2.107924904,Llama8B,uid_apa_3734,r2_pid_apa1444103
Zahlreiche Flüsse waren über die Ufer getreten und überschwemmten ganze Wohngebiete und Straßen.,In vielen Orten haben die Flüsse über die Ufer getreten. Diese überfluteten ganze Wohn-Gebiete und Straßen.,Viele Flüsse traten über die Ufer und überschwemmten Städte und Wohn-Gebiete.,2.9508145484,2.5020081317,Disco Llama8B,uid_lhapa_2163,r2_pid_lhapa350396
Außerdem muss man stets einen Meter Abstand zu anderen Menschen halten.,Man muss stets einen Meter Abstand zu anderen halten. Das heißt man darf sich nicht mehr so nahe sein. Man muss 1 Meter weit auseinander stehen.,Man muss immer einen Meter Abstand zu anderen Menschen halten. Das bedeutet man muss immer ein Stück weit weg bleiben.,3.2479274168,3.946208864,Llama8B,uid_apa_3510,r2_pid_apa1428977
Ab Anfang Mai soll dann der ganze Handel wieder anlaufen.,Ab Anfang Mai wird der Handel dann wieder laufen.,Ab Mai soll der Handel wieder losgehen.,4.389573111,4.8330298477,Llama8B,uid_lhapa_8780,r2_pid_lhapa1821099
"In Tasmanien stranden Wale recht häufig, meist sind aber weit weniger Tiere betroffen.",In Tasmanien stranden recht häufig Wale. Aber meist nur sehr wenige Wale.,Auch in Tasmanien stranden Walen häufig. Dabei sind aber viel weniger Tiere daran betroffen.,3.6932839595,5.1088101065,Llama8B,uid_lhapa_8923,r2_pid_lhapa1826344
Aber wieso sind diese Videos so beliebt und was an ihnen ist befriedigend?,Aber wieso sind Videos wie dieses so beliebt und was ist daran befriedigend?,"Aber warum sind diese Videos so beliebt? Und wieso ist es befriedigend, sie zu schauen?",3.6047882839,2.6302046258,Disco Llama8B,uid_lhapa_473,r2_pid_lhapa431454
Aber allein in diesem Jahr sollen bereits 5 Menschen von Krokodilen getötet worden sein.,Aber bereits heuer wurden 5 Menschen von Krokodilen getötet.,Denn bereits in diesem Jahr wurden bereits 5 Menschen von Krokodilen getötet.,3.756528211,3.2632159948,Disco Llama8B,uid_apa_4343,r2_pid_apa229738
Jetzt können sie auch eine Begründung dazuschreiben.,Jetzt können sie auch einen Grund dazu schreiben.,Deshalb können sie nun auch eine Begründung hinzufügen.,4.2818378054,3.7067676108,Llama8B,uid_apa_4680,r2_pid_apa1507620
Aufnahme-Tests für Medizin-Studium auf August verschoben.,Aufnahme-Tests für das Medizin-Studium sind auf August verschoben worden.,Die Aufnahme-Tests für das Medizin-Studium sollen auf August verschoben werden.,2.6499846694,2.1996137319,Disco Llama8B,uid_apa_4871,r2_pid_apa265817
Die beliebtesten Babynamen in Österreich waren im Vorjahr Anna und Paul.,Das beliebteste Mädchen-Namen in Österreich war im Vorjahr Anna. Das beliebteste Junge-Namen war Paul.,Die beliebtesten Babynamen in Österreich waren im letzten Jahr Anna und Paul.,2.4616280019,2.1412590401,Disco Llama8B,uid_apa_1302,r2_pid_apa21592
"Wir stehen im Dienst der Italiener und fürchten Neuwahlen nicht, sagte der 46-jährige Mailänder.","Er sagte, dass er im Dienst der Italiener stehe und Neuwahlen nicht fürchte.","Wir stehen im Dienst von den Italienern und fürchten Neuwahlen nicht, sagte der 46-jährige Politiker.",2.6420955664,2.3196728979,Disco Llama8B,uid_lhapa_9247,r2_pid_lhapa588440
"Seien Sie versichert, dass Israel diese Gelegenheit nicht verpassen wird.",Israel wird dieses Angebot nicht ausschlagen.,Israel wird diese Gelegenheit nicht verpassen.,6.6100122987,2.8787244839,Llama8B,uid_lhapa_2161,r2_pid_lhapa1599640
"Bisher weiß man nicht, ob sie Weibchen oder Männchen sind.","Bisher weiß man nicht, ob sie männlich oder weiblich sind.","Man weiß bis jetzt noch nicht, ob es Männchen oder Weibchen sind.",1.9435783277,2.1883843967,LeoLM Mistral 7B,uid_apa_4466,r2_pid_apa859092
Seit Dienstag dürfen aber nun viele Geschäfte wieder aufmachen.,Aber seit Dienstag dürfen wieder viele Geschäfte aufsperren.,Viele Geschäfte dürfen seit Dienstag wieder aufmachen.,3.2496997227,2.8624078728,Disco Llama8B,uid_apa_3442,r2_pid_apa165856
